Image Name,Drone Latitude,Drone Longitude,Drone Altitude,Camera Center Latitude,Camera Center Longitude,Object Latitude,Object Longitude,Class ID,Confidence,TL Latitude,TL Longitude,TR Latitude,TR Longitude,BR Latitude,BR Longitude,BL Latitude,BL Longitude,Duplicate
B_B_右岸ーBー１静止画_DJI_0226.JPG,34.632033,133.880883,5.3,34.632054,133.880936,34.632043,133.880908,12.0,0.32,34.632082,133.880914,34.632023,133.880949,34.632033,133.880887,34.632036,133.880885,True
B_B_右岸ーBー１静止画_DJI_0226.JPG,34.632033,133.880883,5.3,34.632054,133.880936,34.632039,133.880888,29.0,0.66,34.632082,133.880914,34.632023,133.880949,34.632033,133.880887,34.632036,133.880885,False
B_B_右岸ーBー１静止画_DJI_0253.JPG,34.631392,133.881461,6.1,34.631427,133.881512,34.631407,133.881492,58.0,0.68,34.631468,133.881482,34.631397,133.881556,34.631392,133.881463,34.631393,133.881462,False
B_B_右岸ーBー１静止画_DJI_0253.JPG,34.631392,133.881461,6.1,34.631427,133.881512,34.631403,133.881493,58.0,0.43,34.631468,133.881482,34.631397,133.881556,34.631392,133.881463,34.631393,133.881462,True
B_B_右岸ーBー１静止画_DJI_0253.JPG,34.631392,133.881461,6.1,34.631427,133.881512,34.631401,133.881477,21.0,0.71,34.631468,133.881482,34.631397,133.881556,34.631392,133.881463,34.631393,133.881462,False
B_B_右岸ーBー１静止画_DJI_0280.JPG,34.630872,133.881936,6.2,34.630902,133.881994,34.630899,133.881951,8.0,0.86,34.630954,133.881975,34.630864,133.882043,34.630872,133.881942,34.630876,133.881938,False
B_B_右岸ーBー１静止画_DJI_0280.JPG,34.630872,133.881936,6.2,34.630902,133.881994,34.630889,133.881958,39.0,0.83,34.630954,133.881975,34.630864,133.882043,34.630872,133.881942,34.630876,133.881938,False
B_B_右岸ーBー１静止画_DJI_0281.JPG,34.63085,133.88195,6.1,34.630879,133.882007,,,,,34.630931,133.881989,34.630842,133.882055,34.63085,133.881955,34.630854,133.881952,False
B_B_右岸ーBー１静止画_DJI_0218.JPG,34.632233,133.880889,6.1,34.632256,133.88095,,,,,34.632337,133.880958,34.632208,133.881029,34.632231,133.880903,34.632244,133.880896,False
B_B_右岸ーBー１静止画_DJI_0244.JPG,34.631575,133.8813,6.1,34.631618,133.881341,34.631589,133.881303,5.0,0.64,34.631653,133.881303,34.631595,133.881392,34.631575,133.881302,34.631577,133.8813,False
B_B_右岸ーBー１静止画_DJI_0279.JPG,34.630894,133.881928,6.1,34.630923,133.881985,34.630911,133.881949,8.0,0.81,34.630975,133.881966,34.630887,133.882033,34.630894,133.881933,34.630899,133.88193,True
B_B_右岸ーBー１静止画_DJI_0279.JPG,34.630894,133.881928,6.1,34.630923,133.881985,34.630894,133.881934,38.0,0.26,34.630975,133.881966,34.630887,133.882033,34.630894,133.881933,34.630899,133.88193,False
B_B_右岸ーBー１静止画_DJI_0246.JPG,34.631553,133.881339,6.2,34.631591,133.881389,34.631556,133.881372,12.0,0.53,34.631631,133.881357,34.631561,133.881435,34.631553,133.881341,34.631555,133.881339,False
B_B_右岸ーBー１静止画_DJI_0291.JPG,34.630686,133.882094,6.1,34.630722,133.882145,,,,,34.630771,133.882117,34.630692,133.8822,34.630686,133.8821,34.63069,133.882096,False
B_B_右岸ーBー１静止画_DJI_0224.JPG,34.632122,133.880942,6.1,34.632113,133.881007,34.63211,133.880991,12.0,0.91,34.632168,133.881052,34.632048,133.881026,34.632116,133.880949,34.632126,133.880951,True
B_B_右岸ーBー１静止画_DJI_0224.JPG,34.632122,133.880942,6.1,34.632113,133.881007,34.632101,133.880978,5.0,0.53,34.632168,133.881052,34.632048,133.881026,34.632116,133.880949,34.632126,133.880951,False
B_B_右岸ーBー１静止画_DJI_0224.JPG,34.632122,133.880942,6.1,34.632113,133.881007,34.632102,133.880974,5.0,0.51,34.632168,133.881052,34.632048,133.881026,34.632116,133.880949,34.632126,133.880951,True
B_B_右岸ーBー１静止画_DJI_0224.JPG,34.632122,133.880942,6.1,34.632113,133.881007,34.632099,133.880984,12.0,0.27,34.632168,133.881052,34.632048,133.881026,34.632116,133.880949,34.632126,133.880951,True
B_B_右岸ーBー１静止画_DJI_0224.JPG,34.632122,133.880942,6.1,34.632113,133.881007,34.632104,133.880969,5.0,0.27,34.632168,133.881052,34.632048,133.881026,34.632116,133.880949,34.632126,133.880951,True
B_B_右岸ーBー１静止画_DJI_0263.JPG,34.631175,133.881653,6.1,34.631209,133.881705,34.63119,133.881673,4.0,0.34,34.631251,133.881677,34.631177,133.881748,34.631175,133.881655,34.631177,133.881653,False
B_B_右岸ーBー１静止画_DJI_0263.JPG,34.631175,133.881653,6.1,34.631209,133.881705,34.631176,133.881701,58.0,0.49,34.631251,133.881677,34.631177,133.881748,34.631175,133.881655,34.631177,133.881653,False
B_B_右岸ーBー１静止画_DJI_0222.JPG,34.632153,133.880933,6.1,34.632169,133.880997,,,,,34.632248,133.881018,34.632113,133.881068,34.632149,133.880947,34.632162,133.880942,False
B_B_右岸ーBー１静止画_DJI_0249.JPG,34.631486,133.881425,6.1,34.631523,133.881475,34.631487,133.88143,59.0,0.74,34.631563,133.881443,34.631493,133.88152,34.631486,133.881427,34.631488,133.881425,False
B_B_右岸ーBー１静止画_DJI_0288.JPG,34.630736,133.882069,6.1,34.63077,133.882122,34.630757,133.882083,29.0,0.61,34.63082,133.882096,34.630739,133.882175,34.630736,133.882075,34.63074,133.882071,False
B_B_右岸ーBー１静止画_DJI_0288.JPG,34.630736,133.882069,6.1,34.63077,133.882122,34.630752,133.882117,58.0,0.36,34.63082,133.882096,34.630739,133.882175,34.630736,133.882075,34.63074,133.882071,False
